2026-01-05 18:20:56 | INFO     | app.core.logging_config:setup_logging:137 | Logging system initialized | {'environment': 'production', 'level': 'INFO'}
2026-01-05 18:25:51 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/auth/me → 200 (86.35ms) | {'correlation_id': 'c35f6b7b-a214-4e90-abb2-60a999be920b', 'user_id': None, 'method': 'GET', 'path': '/api/v1/auth/me', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 86.35}
2026-01-05 18:25:51 | INFO     | logging:callHandlers:1706 | 127.0.0.1:64144 - "GET /api/v1/auth/me HTTP/1.1" 200 | {}
2026-01-05 18:26:21 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/tasks | {'correlation_id': '2b84a76e-d4b9-47d0-975a-1e750bb2144d', 'user_id': None, 'method': 'GET', 'path': '/api/v1/tasks', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2026-01-05 18:26:21 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/tasks → 200 (610.92ms) | {'correlation_id': '2b84a76e-d4b9-47d0-975a-1e750bb2144d', 'user_id': None, 'method': 'GET', 'path': '/api/v1/tasks', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 610.92}
2026-01-05 18:26:22 | INFO     | logging:callHandlers:1706 | 127.0.0.1:62023 - "GET /api/v1/tasks?sort_by=created_at&sort_order=desc&skip=0&limit=100 HTTP/1.1" 200 | {}
2026-01-05 21:39:43 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /docs | {'correlation_id': '787030a0-0f60-4317-b31b-e9906c27bb81', 'user_id': None, 'method': 'GET', 'path': '/docs', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2026-01-05 21:39:44 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET /docs → 200 (120.28ms) | {'correlation_id': '787030a0-0f60-4317-b31b-e9906c27bb81', 'user_id': None, 'method': 'GET', 'path': '/docs', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 120.28}
2026-01-05 21:39:44 | INFO     | logging:callHandlers:1706 | 127.0.0.1:58128 - "GET /docs HTTP/1.1" 200 | {}
2026-01-05 21:39:44 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/openapi.json | {'correlation_id': '229255e8-6dab-49a3-82a4-8725a288a42f', 'user_id': None, 'method': 'GET', 'path': '/api/v1/openapi.json', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2026-01-05 21:39:44 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/openapi.json → 200 (88.25ms) | {'correlation_id': '229255e8-6dab-49a3-82a4-8725a288a42f', 'user_id': None, 'method': 'GET', 'path': '/api/v1/openapi.json', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 88.25}
2026-01-05 21:39:44 | INFO     | logging:callHandlers:1706 | 127.0.0.1:58128 - "GET /api/v1/openapi.json HTTP/1.1" 200 | {}
2026-01-05 21:42:48 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET / | {'correlation_id': '6d2cc736-1e45-4523-ab0a-428cb7866bd7', 'user_id': None, 'method': 'GET', 'path': '/', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2026-01-05 21:42:48 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET / → 200 (47.86ms) | {'correlation_id': '6d2cc736-1e45-4523-ab0a-428cb7866bd7', 'user_id': None, 'method': 'GET', 'path': '/', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 47.86}
2026-01-05 21:42:48 | INFO     | logging:callHandlers:1706 | 127.0.0.1:52062 - "GET / HTTP/1.1" 200 | {}
2026-01-05 21:42:53 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /docs | {'correlation_id': '428345da-4c2f-4241-9ca5-2f6e22fc4c25', 'user_id': None, 'method': 'GET', 'path': '/docs', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2026-01-05 21:42:53 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET /docs → 200 (13.01ms) | {'correlation_id': '428345da-4c2f-4241-9ca5-2f6e22fc4c25', 'user_id': None, 'method': 'GET', 'path': '/docs', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 13.01}
2026-01-05 21:42:54 | INFO     | logging:callHandlers:1706 | 127.0.0.1:60267 - "GET /docs HTTP/1.1" 200 | {}
2026-01-05 21:42:54 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/openapi.json | {'correlation_id': '9a1217c9-d222-45f1-926e-3f1658422bb5', 'user_id': None, 'method': 'GET', 'path': '/api/v1/openapi.json', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2026-01-05 21:42:54 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/openapi.json → 200 (15.51ms) | {'correlation_id': '9a1217c9-d222-45f1-926e-3f1658422bb5', 'user_id': None, 'method': 'GET', 'path': '/api/v1/openapi.json', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 15.51}
2026-01-05 21:42:54 | INFO     | logging:callHandlers:1706 | 127.0.0.1:60267 - "GET /api/v1/openapi.json HTTP/1.1" 200 | {}
2026-01-05 21:45:19 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET / | {'correlation_id': 'c7c277ea-4bfd-4138-9b3e-0965882fb9f2', 'user_id': None, 'method': 'GET', 'path': '/', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2026-01-05 21:45:19 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET / → 200 (16.17ms) | {'correlation_id': 'c7c277ea-4bfd-4138-9b3e-0965882fb9f2', 'user_id': None, 'method': 'GET', 'path': '/', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 16.17}
2026-01-05 21:45:19 | INFO     | logging:callHandlers:1706 | 127.0.0.1:53439 - "GET / HTTP/1.1" 200 | {}
2026-01-05 21:45:23 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET / | {'correlation_id': '7391a626-074d-4de3-878a-180bc22955d1', 'user_id': None, 'method': 'GET', 'path': '/', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2026-01-05 21:45:23 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET / → 200 (11.1ms) | {'correlation_id': '7391a626-074d-4de3-878a-180bc22955d1', 'user_id': None, 'method': 'GET', 'path': '/', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 11.1}
2026-01-05 21:45:23 | INFO     | logging:callHandlers:1706 | 127.0.0.1:53439 - "GET / HTTP/1.1" 200 | {}
2026-01-05 21:45:24 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET / | {'correlation_id': 'e39d2c9d-2ca0-4369-8578-0130fee29568', 'user_id': None, 'method': 'GET', 'path': '/', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2026-01-05 21:45:24 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET / → 200 (21.76ms) | {'correlation_id': 'e39d2c9d-2ca0-4369-8578-0130fee29568', 'user_id': None, 'method': 'GET', 'path': '/', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 21.76}
2026-01-05 21:45:24 | INFO     | logging:callHandlers:1706 | 127.0.0.1:53439 - "GET / HTTP/1.1" 200 | {}
2026-01-05 21:45:24 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET / | {'correlation_id': '687daa1b-984b-4a85-8416-b31ace472a31', 'user_id': None, 'method': 'GET', 'path': '/', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2026-01-05 21:45:24 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET / → 200 (0.0ms) | {'correlation_id': '687daa1b-984b-4a85-8416-b31ace472a31', 'user_id': None, 'method': 'GET', 'path': '/', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 0.0}
2026-01-05 21:45:24 | INFO     | logging:callHandlers:1706 | 127.0.0.1:53439 - "GET / HTTP/1.1" 200 | {}
2026-01-05 21:45:24 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET / | {'correlation_id': 'f135e95c-406f-4f3d-abdb-52fcf767530e', 'user_id': None, 'method': 'GET', 'path': '/', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2026-01-05 21:45:24 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET / → 200 (0.0ms) | {'correlation_id': 'f135e95c-406f-4f3d-abdb-52fcf767530e', 'user_id': None, 'method': 'GET', 'path': '/', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 0.0}
2026-01-05 21:45:24 | INFO     | logging:callHandlers:1706 | 127.0.0.1:53439 - "GET / HTTP/1.1" 200 | {}
2026-01-05 21:46:26 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/auth/me | {'correlation_id': '2d39f9a3-60fa-4242-89e7-2dedf20a8e60', 'user_id': None, 'method': 'GET', 'path': '/api/v1/auth/me', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2026-01-05 21:46:27 | WARNING  | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/auth/me → 401 (542.52ms) | {'correlation_id': '2d39f9a3-60fa-4242-89e7-2dedf20a8e60', 'user_id': None, 'method': 'GET', 'path': '/api/v1/auth/me', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 401, 'duration_ms': 542.52}
2026-01-05 21:46:27 | INFO     | logging:callHandlers:1706 | 127.0.0.1:52620 - "GET /api/v1/auth/me HTTP/1.1" 401 | {}
2026-01-05 21:48:45 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET / | {'correlation_id': '8fde0ec8-bbc2-468e-a68d-f8fb728266a9', 'user_id': None, 'method': 'GET', 'path': '/', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2026-01-05 21:48:45 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET / → 200 (11.18ms) | {'correlation_id': '8fde0ec8-bbc2-468e-a68d-f8fb728266a9', 'user_id': None, 'method': 'GET', 'path': '/', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 11.18}
2026-01-05 21:48:45 | INFO     | logging:callHandlers:1706 | 127.0.0.1:51319 - "GET / HTTP/1.1" 200 | {}
2026-01-05 21:49:06 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /docs | {'correlation_id': '3129cfd1-e32a-4f40-affb-65c6ecd871c7', 'user_id': None, 'method': 'GET', 'path': '/docs', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2026-01-05 21:49:06 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET /docs → 200 (9.51ms) | {'correlation_id': '3129cfd1-e32a-4f40-affb-65c6ecd871c7', 'user_id': None, 'method': 'GET', 'path': '/docs', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 9.51}
2026-01-05 21:49:06 | INFO     | logging:callHandlers:1706 | 127.0.0.1:51960 - "GET /docs HTTP/1.1" 200 | {}
2026-01-05 21:49:06 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/openapi.json | {'correlation_id': '0b054230-bb11-4ad1-932c-29b617959ff0', 'user_id': None, 'method': 'GET', 'path': '/api/v1/openapi.json', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2026-01-05 21:49:06 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/openapi.json → 200 (19.0ms) | {'correlation_id': '0b054230-bb11-4ad1-932c-29b617959ff0', 'user_id': None, 'method': 'GET', 'path': '/api/v1/openapi.json', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 19.0}
2026-01-05 21:49:06 | INFO     | logging:callHandlers:1706 | 127.0.0.1:51960 - "GET /api/v1/openapi.json HTTP/1.1" 200 | {}
2026-01-05 22:06:49 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET / | {'correlation_id': '62244a87-7ae4-4a90-a07b-b35c19bc8a4a', 'user_id': None, 'method': 'GET', 'path': '/', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2026-01-05 22:06:49 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET / → 200 (15.53ms) | {'correlation_id': '62244a87-7ae4-4a90-a07b-b35c19bc8a4a', 'user_id': None, 'method': 'GET', 'path': '/', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 15.53}
2026-01-05 22:06:49 | INFO     | logging:callHandlers:1706 | 127.0.0.1:62294 - "GET / HTTP/1.1" 200 | {}
2026-01-05 22:15:11 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET / | {'correlation_id': 'f6a9b3c3-69c3-4784-a200-9a3f38e40cd4', 'user_id': None, 'method': 'GET', 'path': '/', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2026-01-05 22:15:11 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET / → 200 (11.23ms) | {'correlation_id': 'f6a9b3c3-69c3-4784-a200-9a3f38e40cd4', 'user_id': None, 'method': 'GET', 'path': '/', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 11.23}
2026-01-05 22:15:11 | INFO     | logging:callHandlers:1706 | 127.0.0.1:60776 - "GET / HTTP/1.1" 200 | {}
