2026-01-09 12:17:08 | INFO     | app.core.logging_config:setup_logging:137 | Logging system initialized | {'environment': 'production', 'level': 'INFO'}
2026-01-09 12:32:52 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/categories → 200 (231.94ms) | {'correlation_id': '40f1906c-8180-49a1-9175-b93b5454abd1', 'user_id': None, 'method': 'GET', 'path': '/api/v1/categories', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 231.94}
2026-01-09 12:32:52 | INFO     | logging:callHandlers:1706 | 127.0.0.1:52292 - "GET /api/v1/categories HTTP/1.1" 200 | {}
2026-01-09 12:32:53 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/tags → 200 (409.35ms) | {'correlation_id': 'b94f0f2d-60e5-4145-9d97-6ebdf788dbfc', 'user_id': None, 'method': 'GET', 'path': '/api/v1/tags', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 409.35}
2026-01-09 12:32:53 | INFO     | logging:callHandlers:1706 | 127.0.0.1:52293 - "GET /api/v1/tags HTTP/1.1" 200 | {}
2026-01-09 12:32:53 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/analytics/overview | {'correlation_id': '283e3c6a-ac38-4159-a7e2-75e0982d1073', 'user_id': None, 'method': 'GET', 'path': '/api/v1/analytics/overview', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2026-01-09 12:32:53 | INFO     | app.api.endpoints.analytics:get_overview:60 | Fetching overview analytics for user 34 | {}
2026-01-09 12:32:53 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/tasks | {'correlation_id': '42c8bd1f-1dfa-439c-ae02-331055e6b5f8', 'user_id': None, 'method': 'GET', 'path': '/api/v1/tasks', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2026-01-09 12:32:53 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/tasks | {'correlation_id': 'fd50710e-050c-41de-8674-0fb048180f8c', 'user_id': None, 'method': 'GET', 'path': '/api/v1/tasks', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2026-01-09 12:32:53 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/tasks → 200 (171.16ms) | {'correlation_id': '42c8bd1f-1dfa-439c-ae02-331055e6b5f8', 'user_id': None, 'method': 'GET', 'path': '/api/v1/tasks', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 171.16}
2026-01-09 12:32:53 | INFO     | logging:callHandlers:1706 | 127.0.0.1:62594 - "GET /api/v1/tasks?due_after=2026-01-09T19%3A00%3A00.000Z&due_before=2026-01-16T19%3A00%3A00.000Z&completed=false&limit=15&sort_by=due_date&sort_order=asc HTTP/1.1" 200 | {}
2026-01-09 12:32:53 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/analytics/overview → 200 (239.83ms) | {'correlation_id': '283e3c6a-ac38-4159-a7e2-75e0982d1073', 'user_id': None, 'method': 'GET', 'path': '/api/v1/analytics/overview', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 239.83}
2026-01-09 12:32:53 | INFO     | logging:callHandlers:1706 | 127.0.0.1:52294 - "GET /api/v1/analytics/overview HTTP/1.1" 200 | {}
2026-01-09 12:32:54 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/tasks → 200 (418.19ms) | {'correlation_id': 'fd50710e-050c-41de-8674-0fb048180f8c', 'user_id': None, 'method': 'GET', 'path': '/api/v1/tasks', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 418.19}
2026-01-09 12:32:54 | INFO     | logging:callHandlers:1706 | 127.0.0.1:62593 - "GET /api/v1/tasks?due_before=2026-01-09T19%3A00%3A00.000Z&completed=false&limit=10&sort_by=due_date&sort_order=asc HTTP/1.1" 200 | {}
2026-01-09 12:35:21 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/categories | {'correlation_id': '1f44ec87-dc2f-454b-87e5-401a841a231c', 'user_id': None, 'method': 'GET', 'path': '/api/v1/categories', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2026-01-09 12:35:21 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/tags | {'correlation_id': 'b81900e6-d2d8-4242-9189-feb5cc5d3eed', 'user_id': None, 'method': 'GET', 'path': '/api/v1/tags', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2026-01-09 12:35:21 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/tasks | {'correlation_id': 'c7df682f-783d-4ab6-92bc-bd2fa64929c2', 'user_id': None, 'method': 'GET', 'path': '/api/v1/tasks', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2026-01-09 12:35:21 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/tasks → 200 (29.31ms) | {'correlation_id': 'c7df682f-783d-4ab6-92bc-bd2fa64929c2', 'user_id': None, 'method': 'GET', 'path': '/api/v1/tasks', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 29.31}
2026-01-09 12:35:21 | INFO     | logging:callHandlers:1706 | 127.0.0.1:58487 - "GET /api/v1/tasks?sort_by=created_at&sort_order=desc&limit=50 HTTP/1.1" 200 | {}
2026-01-09 12:35:21 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/tags → 200 (64.07ms) | {'correlation_id': 'b81900e6-d2d8-4242-9189-feb5cc5d3eed', 'user_id': None, 'method': 'GET', 'path': '/api/v1/tags', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 64.07}
2026-01-09 12:35:21 | INFO     | logging:callHandlers:1706 | 127.0.0.1:58485 - "GET /api/v1/tags HTTP/1.1" 200 | {}
2026-01-09 12:35:21 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/categories → 200 (99.92ms) | {'correlation_id': '1f44ec87-dc2f-454b-87e5-401a841a231c', 'user_id': None, 'method': 'GET', 'path': '/api/v1/categories', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 99.92}
2026-01-09 12:35:21 | INFO     | logging:callHandlers:1706 | 127.0.0.1:58484 - "GET /api/v1/categories HTTP/1.1" 200 | {}
2026-01-09 12:36:06 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/auth/me | {'correlation_id': 'bde83708-24cf-46a3-8dfe-c819c6994874', 'user_id': None, 'method': 'GET', 'path': '/api/v1/auth/me', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36'}
2026-01-09 12:36:06 | WARNING  | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/auth/me → 401 (44.78ms) | {'correlation_id': 'bde83708-24cf-46a3-8dfe-c819c6994874', 'user_id': None, 'method': 'GET', 'path': '/api/v1/auth/me', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36', 'status_code': 401, 'duration_ms': 44.78}
2026-01-09 12:36:06 | INFO     | logging:callHandlers:1706 | 127.0.0.1:53812 - "GET /api/v1/auth/me HTTP/1.1" 401 | {}
2026-01-09 12:36:06 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/analytics/dashboard | {'correlation_id': '98e092a0-f646-402d-b1f1-c27a9a5ff502', 'user_id': None, 'method': 'GET', 'path': '/api/v1/analytics/dashboard', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2026-01-09 12:36:06 | INFO     | app.api.endpoints.analytics:get_dashboard_analytics:263 | Fetching complete dashboard analytics for user 34, days=30 | {}
2026-01-09 12:36:06 | INFO     | app.services.analytics_service:get_dashboard_analytics:660 | Generating complete analytics dashboard for user 34, days=30 | {}
2026-01-09 12:36:06 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/analytics/dashboard → 200 (465.54ms) | {'correlation_id': '98e092a0-f646-402d-b1f1-c27a9a5ff502', 'user_id': None, 'method': 'GET', 'path': '/api/v1/analytics/dashboard', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 465.54}
2026-01-09 12:36:06 | INFO     | logging:callHandlers:1706 | 127.0.0.1:58177 - "GET /api/v1/analytics/dashboard?days=30 HTTP/1.1" 200 | {}
2026-01-09 12:36:17 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/auth/me | {'correlation_id': '22621a5f-89fb-4e3c-8bd1-c4282d2c1f2b', 'user_id': None, 'method': 'GET', 'path': '/api/v1/auth/me', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36'}
2026-01-09 12:36:17 | WARNING  | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/auth/me → 401 (8.53ms) | {'correlation_id': '22621a5f-89fb-4e3c-8bd1-c4282d2c1f2b', 'user_id': None, 'method': 'GET', 'path': '/api/v1/auth/me', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36', 'status_code': 401, 'duration_ms': 8.53}
2026-01-09 12:36:17 | INFO     | logging:callHandlers:1706 | 127.0.0.1:56009 - "GET /api/v1/auth/me HTTP/1.1" 401 | {}
2026-01-09 12:36:17 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/auth/me | {'correlation_id': '2feb9563-5f3d-4790-9473-59b2f753e2f7', 'user_id': None, 'method': 'GET', 'path': '/api/v1/auth/me', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36'}
2026-01-09 12:36:17 | WARNING  | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/auth/me → 401 (7.37ms) | {'correlation_id': '2feb9563-5f3d-4790-9473-59b2f753e2f7', 'user_id': None, 'method': 'GET', 'path': '/api/v1/auth/me', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36', 'status_code': 401, 'duration_ms': 7.37}
2026-01-09 12:36:17 | INFO     | logging:callHandlers:1706 | 127.0.0.1:56013 - "GET /api/v1/auth/me HTTP/1.1" 401 | {}
2026-01-09 12:36:28 | INFO     | app.middleware.logging_middleware:dispatch:59 | → POST /api/v1/auth/login | {'correlation_id': '85736812-de38-48dc-8de3-e428fea7c857', 'user_id': None, 'method': 'POST', 'path': '/api/v1/auth/login', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36'}
2026-01-09 12:36:28 | WARNING  | app.middleware.logging_middleware:dispatch:95 | ← POST /api/v1/auth/login → 401 (322.46ms) | {'correlation_id': '85736812-de38-48dc-8de3-e428fea7c857', 'user_id': None, 'method': 'POST', 'path': '/api/v1/auth/login', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36', 'status_code': 401, 'duration_ms': 322.46}
2026-01-09 12:36:28 | INFO     | logging:callHandlers:1706 | 127.0.0.1:54215 - "POST /api/v1/auth/login HTTP/1.1" 401 | {}
2026-01-09 12:36:45 | INFO     | app.middleware.logging_middleware:dispatch:59 | → POST /api/v1/auth/login | {'correlation_id': 'c452b30e-a1c6-46ce-854e-f250638c1942', 'user_id': None, 'method': 'POST', 'path': '/api/v1/auth/login', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36'}
2026-01-09 12:36:46 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← POST /api/v1/auth/login → 200 (372.16ms) | {'correlation_id': 'c452b30e-a1c6-46ce-854e-f250638c1942', 'user_id': None, 'method': 'POST', 'path': '/api/v1/auth/login', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36', 'status_code': 200, 'duration_ms': 372.16}
2026-01-09 12:36:46 | INFO     | logging:callHandlers:1706 | 127.0.0.1:56329 - "POST /api/v1/auth/login HTTP/1.1" 200 | {}
2026-01-09 12:36:47 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/tags | {'correlation_id': '0027dbda-689b-4331-b256-6d0e9d7ed7b3', 'user_id': None, 'method': 'GET', 'path': '/api/v1/tags', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36'}
2026-01-09 12:36:47 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/categories | {'correlation_id': '812fa351-552c-4cfa-9a1d-c1f56ccef01a', 'user_id': None, 'method': 'GET', 'path': '/api/v1/categories', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36'}
2026-01-09 12:36:47 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/analytics/overview | {'correlation_id': '8a381cd9-40cb-43ec-871a-f81c6d0e7e96', 'user_id': None, 'method': 'GET', 'path': '/api/v1/analytics/overview', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36'}
2026-01-09 12:36:47 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/tasks | {'correlation_id': '1db34218-ab85-4e25-84ff-c4559166f46e', 'user_id': None, 'method': 'GET', 'path': '/api/v1/tasks', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36'}
2026-01-09 12:36:47 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/tasks | {'correlation_id': 'ce4a945a-b535-4c48-acc6-744f142af329', 'user_id': None, 'method': 'GET', 'path': '/api/v1/tasks', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36'}
2026-01-09 12:36:47 | INFO     | app.api.endpoints.analytics:get_overview:60 | Fetching overview analytics for user 33 | {}
